fkey|symbol|name|board|stock_code|52_week_high|52_week_low|open|high|low|last|chg|chg_pct|Vol_00|buy_Vol_00|sell_Vol_00|update|logdate
3|BJASSET|BERJAYA ASSETS BERHAD|Main|3239|0.6|0.245|0.300|0.310|0.300|0.31|0.01|3.33|0.305 / 100|0.305 / 100|0.305 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|BJASSET-WB|BERJAYA ASSETS BERHAD - WARRANTS B 2018/2023|Main|3239WB|0.15|0.045|0.060|0.060|0.060|0.06|-0.005|-7.69|0.060 / 5403|0.060 / 5403|0.060 / 5403|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|CHHB|COUNTRY HEIGHTS HOLDINGS BHD|Main|5738|1.6|1.0|1.500|1.510|1.500|1.5|0.0|0.0|1.480 / 560|1.480 / 560|1.480 / 560|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|CHHB-WB|COUNTRY HEIGHTS HOLDINGS BERHAD - WARRANTS B|Main|5738WB|0.5|0.28|-|-|-|0.41|0.0|0.0|0.415 / 210|0.415 / 210|0.415 / 210|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|CRESNDO|CRESCENDO CORPORATION BHD|Main|6718|1.42|1.19|1.250|1.320|1.240|1.32|0.0|0.0|1.290 / 100|1.290 / 100|1.290 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|CVIEW|COUNTRY VIEW BHD|Main|5049|1.65|1.15|-|-|-|1.5|0.0|0.0|1.500 / 10|1.500 / 10|1.500 / 10|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|DAIMAN|DAIMAN DEVELOPMENT BHD|Main|5355|3.02|1.95|2.980|2.990|2.980|2.98|0.0|0.0|2.980 / 10252|2.980 / 10252|2.980 / 10252|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|DBHD|DAMANSARA REALTY BHD|Main|3484|0.55|0.22|0.440|0.460|0.435|0.445|0.005|1.14|0.440 / 1490|0.440 / 1490|0.440 / 1490|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|DBHD-WA|DAMANSARA REALTY BHD-WARRANT A 2017/2020|Main|3484WA|0.15|0.03|0.090|0.095|0.085|0.095|0.0|0.0|0.090 / 3|0.090 / 3|0.090 / 3|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|DPS|DPS RESOURCES BHD|Main|7198|0.1|0.05|0.070|0.070|0.070|0.07|0.0|0.0|0.060 / 23610|0.060 / 23610|0.060 / 23610|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|DPS-WB|DPS RESOURCES BERHAD - WARRANTS B 2015/2025|Main|7198WB|0.055|0.015|-|-|-|0.035|0.0|0.0|0.025 / 5490|0.025 / 5490|0.025 / 5490|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|E%26O|EASTERN & ORIENTAL BHD|Main|3417|1.69|0.85|0.895|0.895|0.875|0.88|-0.015|-1.68|0.880 / 4382|0.880 / 4382|0.880 / 4382|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|E%26O-WB|EASTERN & ORIENTAL BERHAD - WARRANTS B 15/19|Main|3417WB|0.135|0.005|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|ECOFIRS|ECOFIRST CONSOLIDATED BHD|Main|3557|0.325|0.28|0.300|0.300|0.295|0.295|0.0|0.0|0.290 / 1828|0.290 / 1828|0.290 / 1828|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|ECOFIRS-WC|ECOFIRST CONSOLIDATED BHD-WARRANTS 14/19|Main|3557WC|0.115|0.025|0.030|0.030|0.030|0.03|0.0|0.0|0.025 / 1200|0.025 / 1200|0.025 / 1200|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|ECOWLD|ECO WORLD DEVELOPMENT GROUP BERHAD|Main|8206|1.45|0.89|0.965|0.985|0.955|0.98|0.015|1.55|0.980 / 41|0.980 / 41|0.980 / 41|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|ECOWLD-WA|ECO WORLD DEVELOPMENT GROUP BERHAD - WARRANTS 2015/2022|Main|8206WA|0.35|0.165|0.200|0.205|0.200|0.205|0.0|0.0|0.195 / 400|0.195 / 400|0.195 / 400|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|ENCORP|ENCORP BHD|Main|6076|0.83|0.35|0.390|0.415|0.370|0.415|-0.015|-3.49|0.380 / 119|0.380 / 119|0.380 / 119|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|ENRA|ENRA GROUP BERHAD|Main|8613|2.77|1.52|-|-|-|1.53|0.0|0.0|1.520 / 5|1.520 / 5|1.520 / 5|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|EUPE|EUPE CORPORATION BHD|Main|6815|0.96|0.55|0.630|0.630|0.610|0.61|-0.02|-3.17|0.600 / 100|0.600 / 100|0.600 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|EWEIN|EWEIN BERHAD|Main|7249|0.885|0.305|0.670|0.675|0.655|0.655|-0.02|-2.96|0.655 / 246|0.655 / 246|0.655 / 246|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|EWINT|ECO WORLD INTERNATIONAL BERHAD|Main|5283|1.15|0.665|0.780|0.795|0.765|0.79|0.015|1.94|0.790 / 185|0.790 / 185|0.790 / 185|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|EWINT-WA|ECO WORLD INTERNATIONAL BERHAD-WARRANTS 2017/2022|Main|5283WA|0.34|0.1|0.155|0.155|0.145|0.15|0.0|0.0|0.145 / 2061|0.145 / 2061|0.145 / 2061|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|FARLIM|FARLIM GROUP (M) BHD|Main|6041|0.5|0.34|0.360|0.375|0.360|0.375|0.0|0.0|0.365 / 38|0.365 / 38|0.365 / 38|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|GLOMAC|GLOMAC BHD|Main|5020|0.54|0.365|0.380|0.380|0.380|0.38|0.0|0.0|0.380 / 63|0.380 / 63|0.380 / 63|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|GMUTUAL|GROMUTUAL BHD|Main|9962|0.4|0.24|0.280|0.295|0.265|0.295|0.0|0.0|0.270 / 120|0.270 / 120|0.270 / 120|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|GOB|GLOBAL ORIENTAL BERHAD|Main|1147|0.31|0.17|0.185|0.185|0.180|0.185|0.0|0.0|0.180 / 530|0.180 / 530|0.180 / 530|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|GOB-WA|GLOBAL ORIENTAL BERHAD-WA 2014/2019|Main|1147WA|0.1|0.005|-|-|-|0.005|0.0|0.0|0.005 / 22964|0.005 / 22964|0.005 / 22964|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|GSB|GSB GROUP BHD|Main|7077|0.255|0.085|0.170|0.170|0.170|0.17|0.0|0.0|0.165 / 5030|0.165 / 5030|0.165 / 5030|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|GUOCO|GUOCOLAND (MALAYSIA) BHD|Main|1503|1.03|0.73|0.765|0.800|0.760|0.765|-0.025|-3.16|0.765 / 80|0.765 / 80|0.765 / 80|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|HCK|HCK CAPITAL GROUP BERHAD|Main|7105|1.37|1.2|1.270|1.280|1.270|1.28|0.0|0.0|1.260 / 30|1.260 / 30|1.260 / 30|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|HCK-WA|HCK CAPITAL GROUP BERHAD - WARRANTS|Main|7105WA|0.36|0.21|-|-|-|0.295|0.0|0.0|0.245 / 100|0.245 / 100|0.245 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|HOOVER|GRAND HOOVER BHD|Main|7010|0.835|0.5|-|-|-|0.615|0.0|0.0|0.610 / 50|0.610 / 50|0.610 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|HUAYANG|HUA YANG BHD|Main|5062|0.605|0.3|0.420|0.420|0.410|0.415|-0.015|-3.49|0.415 / 671|0.415 / 671|0.415 / 671|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|IBHD|I-BHD|Main|4251|0.56|0.36|0.435|0.435|0.430|0.43|-0.01|-2.27|0.430 / 70|0.430 / 70|0.430 / 70|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|IBHD-WA|I-BERHAD-WARRANTS A 14/19|Main|4251WA|0.1|0.015|-|-|-|0.02|0.0|0.0|0.010 / 389|0.010 / 389|0.010 / 389|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|IBRACO|IBRACO BHD|Main|5084|0.77|0.15|0.600|0.600|0.595|0.595|0.0|0.0|0.595 / 1444|0.595 / 1444|0.595 / 1444|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|IDEAL|IDEAL UNITED BINTANG INTERNATIONAL BERHAD|Main|9687|1.86|0.55|1.280|1.360|1.280|1.34|0.07|5.51|1.340 / 10|1.340 / 10|1.340 / 10|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|IDEAL-WB|IDEAL UNITED BINTANG INTERNATIONAL BERHAD-WARRANTS B 2016/2021|Main|9687WB|1.0|0.1|0.465|0.505|0.465|0.49|0.03|6.52|0.490 / 41|0.490 / 41|0.490 / 41|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|IGBB|IGB BERHAD|Main|5606|3.19|2.2|2.500|2.500|2.500|2.5|0.0|0.0|2.500 / 1328|2.500 / 1328|2.500 / 1328|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|IGBB-PA|IGB BERHAD - REDEEMABLE CONVERTIBLE PREFERENCE SHARES (RCPS) 2015/2020|Main|5606PA|1.3|1.11|-|-|-|1.11|0.0|0.0|1.100 / 1000|1.100 / 1000|1.100 / 1000|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|IGBB-PB|IGB BERHAD - REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2018/2025|Main|5606PB|3.25|3.25|-|-|-|3.25|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|IOIPG|IOI PROPERTIES GROUP BERHAD|Main|5249|2.05|1.21|1.660|1.660|1.600|1.61|-0.06|-3.59|1.600 / 80|1.600 / 80|1.600 / 80|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|IVORY|IVORY PROPERTIES GROUP BERHAD|Main|5175|0.375|0.195|0.225|0.225|0.225|0.225|0.0|0.0|0.225 / 34|0.225 / 34|0.225 / 34|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|IWCITY|ISKANDAR WATERFRONT CITY BERHAD|Main|1589|1.44|0.365|0.595|0.670|0.585|0.63|0.04|6.78|0.630 / 6116|0.630 / 6116|0.630 / 6116|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|JIANKUN|JIANKUN INTERNATIONAL BERHAD|Main|8923|0.41|0.25|0.290|0.325|0.285|0.325|0.035|12.07|0.300 / 23|0.300 / 23|0.300 / 23|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|JIANKUN-WA|JIANKUN INTERNATIONAL BERHAD - WARRANTS A|Main|8923WA|0.125|0.06|0.075|0.075|0.075|0.075|0.015|25.0|0.065 / 100|0.065 / 100|0.065 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|JKGLAND|JKG LAND BERHAD|Main|6769|0.1|0.07|0.075|0.075|0.075|0.075|-0.005|-6.25|0.075 / 3180|0.075 / 3180|0.075 / 3180|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|KBUNAI|KARAMBUNAI CORP BHD|Main|3115|0.125|0.07|0.090|0.095|0.090|0.09|-0.005|-5.26|0.090 / 101477|0.090 / 101477|0.090 / 101477|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|KBUNAI-WC|KARAMBUNAI CORP BHD -WC 13/23|Main|3115WC|0.04|0.015|0.025|0.025|0.025|0.025|0.0|0.0|0.020 / 195335|0.020 / 195335|0.020 / 195335|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|KEN|KEN HOLDINGS BHD|Main|7323|0.94|0.555|0.710|0.710|0.680|0.68|-0.02|-2.86|0.700 / 30|0.700 / 30|0.700 / 30|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|KSL|KSL HOLDINGS BHD|Main|5038|1.05|0.675|0.860|0.865|0.850|0.855|-0.015|-1.72|0.855 / 327|0.855 / 327|0.855 / 327|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|L%26G|LAND & GENERAL BHD|Main|3174|0.205|0.13|0.155|0.155|0.150|0.15|-0.005|-3.23|0.150 / 14377|0.150 / 14377|0.150 / 14377|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|LBICAP|LBI CAPITAL BHD|Main|8494|1.3|0.63|-|-|-|0.685|0.0|0.0|0.685 / 35|0.685 / 35|0.685 / 35|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|LBS|LBS BINA GROUP BHD|Main|5789|1.12|0.6|0.695|0.695|0.685|0.685|-0.01|-1.44|0.685 / 1280|0.685 / 1280|0.685 / 1280|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|LBS-PA|LBS BINA GROUP BERHAD - REDEEMABLE CONVERTIBLE PREFERENCE SHARES|Main|5789PA|1.16|0.8|-|-|-|0.84|0.0|0.0|0.840 / 201|0.840 / 201|0.840 / 201|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|LBS-WB|LBS BINA GROUP BERHAD - WARRANTS B|Main|5789WB|0.56|0.2|0.250|0.250|0.250|0.25|0.01|4.17|0.240 / 200|0.240 / 200|0.240 / 200|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|LIENHOE|LIEN HOE CORPORATION BHD|Main|3573|0.48|0.275|0.280|0.280|0.275|0.28|0.0|0.0|0.275 / 715|0.275 / 715|0.275 / 715|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MAGNA|MAGNA PRIMA BHD|Main|7617|1.26|0.84|0.900|0.900|0.895|0.895|0.0|0.0|0.885 / 200|0.885 / 200|0.885 / 200|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MAGNA-WB|MAGNA PRIMA BERHAD-WARRANTS B 15/20|Main|7617WB|0.4|0.16|0.185|0.195|0.185|0.195|-0.015|-7.14|0.185 / 300|0.185 / 300|0.185 / 300|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MAHSING|MAH SING GROUP BHD|Main|8583|1.35|0.89|1.010|1.020|0.980|1.0|0.0|0.0|0.995 / 477|0.995 / 477|0.995 / 477|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MAHSING-WC|MAH SING GROUP BERHAD - WARRANTS C|Main|8583WC|0.125|0.01|0.020|0.020|0.020|0.02|-0.005|-20.0|0.020 / 15056|0.020 / 15056|0.020 / 15056|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MALTON|MALTON BHD|Main|6181|0.975|0.39|0.560|0.580|0.555|0.555|-0.005|-0.89|0.555 / 350|0.555 / 350|0.555 / 350|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MATRIX|MATRIX CONCEPTS HOLDINGS BHD|Main|5236|2.25|1.83|1.980|1.980|1.940|1.96|-0.01|-0.51|1.950 / 351|1.950 / 351|1.950 / 351|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MATRIX-WA|MATRIX CONCEPTS HOLDINGS BERHAD - WARRANTS A|Main|5236WA|0.34|0.105|0.155|0.155|0.140|0.145|-0.015|-9.38|0.140 / 600|0.140 / 600|0.140 / 600|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MBWORLD|MB WORLD GROUP BERHAD|Main|7189|2.24|1.54|1.600|1.680|1.600|1.68|-0.02|-1.18|1.600 / 130|1.600 / 130|1.600 / 130|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MCT|MCT BERHAD|Main|5182|0.965|0.6|-|-|-|0.66|0.0|0.0|0.595 / 120|0.595 / 120|0.595 / 120|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MEDAINC|MEDA INC. BHD|Main|5040|0.51|0.265|0.295|0.300|0.290|0.29|-0.01|-3.33|0.285 / 100|0.285 / 100|0.285 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MEDAINC-WA|MEDA INC. BHD-WARRANTS 11/21|Main|5040WA|0.12|0.045|-|-|-|0.095|0.0|0.0|0.055 / 400|0.055 / 400|0.055 / 400|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MEDAINC-WB|MEDA INC.BHD-WB 2012/2022|Main|5040WB|0.07|0.015|0.020|0.025|0.020|0.02|0.005|33.33|0.015 / 12380|0.015 / 12380|0.015 / 12380|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MEDAINC-WC|MEDA INC. BHD- WARRANTS C 14/24|Main|5040WC|0.06|0.02|-|-|-|0.03|0.0|0.0|0.020 / 4958|0.020 / 4958|0.020 / 4958|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MENANG|MENANG CORPORATION (M) BHD|Main|1694|0.545|0.34|0.350|0.400|0.350|0.4|0.015|3.9|0.385 / 27|0.385 / 27|0.385 / 27|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MENANG-WB|MENANG CORPORATION (M) BHD-WARRANTS B 14/19|Main|1694WB|0.2|0.01|0.010|0.010|0.010|0.01|-0.005|-33.33|0.010 / 20582|0.010 / 20582|0.010 / 20582|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MJPERAK|MAJUPERAK HOLDINGS BHD|Main|8141|0.37|0.19|-|-|-|0.235|0.0|0.0|0.220 / 1588|0.220 / 1588|0.220 / 1588|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MKH|MKH BERHAD|Main|6114|1.68|1.11|1.250|1.250|1.220|1.23|-0.02|-1.6|1.220 / 480|1.220 / 480|1.220 / 480|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MKLAND|MK LAND HOLDINGS BHD|Main|8893|0.28|0.16|0.205|0.205|0.200|0.2|-0.005|-2.44|0.200 / 6514|0.200 / 6514|0.200 / 6514|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MPCORP|MALAYSIA PACIFIC CORP BHD|Main|6548|0.105|0.02|-|-|-|0.045|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MRCB|MALAYSIAN RESOURCES CORPORATION BERHAD|Main|1651|1.18|0.55|0.835|0.845|0.820|0.845|0.005|0.6|0.840 / 300|0.840 / 300|0.840 / 300|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MRCB-WB|MALAYSIAN RESOURCES CORPORATION BERHAD - WARRANTS B 2017/2027|Main|1651WB|0.37|0.18|0.255|0.260|0.250|0.26|0.0|0.0|0.255 / 50|0.255 / 50|0.255 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MUH|MULTI-USAGE HOLDINGS BHD|Main|9539|0.64|0.39|0.420|0.420|0.420|0.42|-0.03|-6.67|0.410 / 50|0.410 / 50|0.410 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|MUIPROP|MUI PROPERTIES BHD|Main|3913|0.32|0.185|0.190|0.195|0.185|0.195|0.0|0.0|0.195 / 20044|0.195 / 20044|0.195 / 20044|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|NAIM|NAIM HOLDINGS BHD|Main|5073|1.08|0.43|0.730|0.750|0.720|0.745|0.005|0.68|0.740 / 1009|0.740 / 1009|0.740 / 1009|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|OIB|ORIENTAL INTEREST BHD|Main|5827|2.28|1.95|-|-|-|2.05|0.0|0.0|2.060 / 20|2.060 / 20|2.060 / 20|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|OSK|OSK HOLDINGS BHD|Main|5053|1.05|0.835|0.980|0.985|0.970|0.98|-0.005|-0.51|0.970 / 79|0.970 / 79|0.970 / 79|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|OSK-WC|OSK HOLDINGS BERHAD-WARRANTS C 15/20|Main|5053WC|0.21|0.035|0.060|0.060|0.055|0.055|0.0|0.0|0.050 / 4800|0.050 / 4800|0.050 / 4800|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|PARAMON|PARAMOUNT CORPORATION BHD|Main|1724|2.26|1.77|2.200|2.200|2.200|2.2|0.0|0.0|2.160 / 50|2.160 / 50|2.160 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|PASDEC|PASDEC HOLDINGS BHD|Main|6912|0.6|0.3|-|-|-|0.415|0.0|0.0|0.400 / 200|0.400 / 200|0.400 / 200|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|PASDEC-WA|PASDEC HOLDINGS BERHAD - WARRANTS A 2018/2023|Main|6912WA|0.155|0.045|-|-|-|0.085|0.0|0.0|0.080 / 1050|0.080 / 1050|0.080 / 1050|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|PHB|PEGASUS HEIGHTS BERHAD|Main|4464|0.045|0.015|0.020|0.020|0.020|0.02|0.0|0.0|0.020 / 5150|0.020 / 5150|0.020 / 5150|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|PLB|PLB ENGINEERING BHD|Main|7055|1.8|1.12|-|-|-|1.26|0.0|0.0|1.180 / 12|1.180 / 12|1.180 / 12|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|PLENITU|PLENITUDE BHD|Main|5075|1.65|1.35|1.490|1.490|1.490|1.49|0.01|0.68|1.480 / 109|1.480 / 109|1.480 / 109|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|RAPID|RAPID SYNERGY BHD|Main|7765|6.15|5.21|5.820|5.850|5.720|5.85|0.02|0.34|5.760 / 50|5.760 / 50|5.760 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SAPRES|SAPURA RESOURCES BHD|Main|4596|1.12|0.6|0.660|0.660|0.660|0.66|0.0|0.0|0.640 / 1|0.640 / 1|0.640 / 1|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SBCCORP|SBC CORPORATION BHD|Main|5207|0.63|0.4|0.495|0.510|0.495|0.51|0.0|0.0|0.500 / 1|0.500 / 1|0.500 / 1|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SDRED|SELANGOR DREDGING BHD|Main|2224|0.96|0.6|0.660|0.665|0.660|0.66|0.0|0.0|0.655 / 2720|0.655 / 2720|0.655 / 2720|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SEAL|SEAL INCORPORATED BHD|Main|4286|0.47|0.285|0.355|0.360|0.350|0.36|-0.005|-1.37|0.350 / 291|0.350 / 291|0.350 / 291|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SHL|SHL CONSOLIDATED BHD|Main|6017|2.7|2.18|2.380|2.380|2.380|2.38|0.03|1.28|2.350 / 50|2.350 / 50|2.350 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SIMEPROP|SIME DARBY PROPERTY BERHAD|Main|5288|1.51|0.905|1.160|1.170|1.110|1.14|-0.03|-2.56|1.120 / 50|1.120 / 50|1.120 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SMI|SOUTH MALAYSIA INDUSTRIES BHD|Main|4375|0.25|0.135|-|-|-|0.18|0.0|0.0|0.165 / 300|0.165 / 300|0.165 / 300|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SNTORIA|SENTORIA GROUP BERHAD|Main|5213|0.67|0.345|-|-|-|0.45|0.0|0.0|0.385 / 100|0.385 / 100|0.385 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SNTORIA-WA|SENTORIA GROUP BERHAD-WARRANTS A|Main|5213WA|0.19|0.005|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SNTORIA-WB|SENTORIA GROUP BERHAD-WARRANTS B 2018/2025|Main|5213WB|0.22|0.06|-|-|-|0.07|0.0|0.0|0.065 / 1000|0.065 / 1000|0.065 / 1000|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SPB|SELANGOR PROPERTIES BHD|Main|1783|6.23|3.95|6.220|6.230|6.220|6.22|0.0|0.0|6.220 / 2193|6.220 / 2193|6.220 / 2193|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SPSETIA|SP SETIA BHD|Main|8664|3.39|1.93|2.550|2.550|2.540|2.55|0.0|0.0|2.540 / 7205|2.540 / 7205|2.540 / 7205|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SPSETIA-PA|S P SETIA BERHAD - ISLAMIC REDEEMABLE CONVERTIBLE PREFERENCE SHARES (RCPS-I)|Main|8664PA|1.09|0.8|-|-|-|0.9|0.0|0.0|0.875 / 100|0.875 / 100|0.875 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SPSETIA-PB|S P SETIA BERHAD - ISLAMIC REDEEMABLE CONVERTIBLE PREFERENCE SHARES B (RCPS-I B)|Main|8664PB|0.9|0.67|0.780|0.780|0.780|0.78|-0.005|-0.64|0.760 / 52|0.760 / 52|0.760 / 52|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SUNSURIA|SUNSURIA BERHAD|Main|3743|1.32|0.58|0.660|0.660|0.635|0.635|-0.03|-4.51|0.635 / 691|0.635 / 691|0.635 / 691|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SUNSURIA-WA|SUNSURIA BERHAD - WARRANTS A 2015/2020|Main|3743WA|0.31|0.035|0.050|0.050|0.050|0.05|0.0|0.0|0.045 / 830|0.045 / 830|0.045 / 830|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SYMLIFE|SYMPHONY LIFE BERHAD|Main|1538|0.81|0.32|0.400|0.400|0.390|0.39|-0.01|-2.5|0.390 / 567|0.390 / 567|0.390 / 567|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|SYMLIFE-WB|SYMPHONY LIFE BERHAD-WB 13/20|Main|1538WB|0.185|0.025|0.025|0.030|0.025|0.03|-0.005|-14.29|0.025 / 13133|0.025 / 13133|0.025 / 13133|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|TADMAX|TADMAX RESOURCES BERHAD|Main|4022|0.3|0.165|0.245|0.250|0.245|0.245|-0.01|-3.92|0.245 / 5235|0.245 / 5235|0.245 / 5235|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|TAGB|TA GLOBAL BHD|Main|5158|0.37|0.24|0.275|0.275|0.270|0.275|-0.005|-1.79|0.270 / 712|0.270 / 712|0.270 / 712|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|TALAMT|TALAM TRANSFORM BERHAD|Main|2259|0.045|0.025|0.035|0.035|0.030|0.035|0.005|16.67|0.030 / 362666|0.030 / 362666|0.030 / 362666|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|TAMBUN|TAMBUN INDAH LAND BERHAD|Main|5191|1.05|0.71|0.790|0.790|0.780|0.785|0.0|0.0|0.780 / 733|0.780 / 733|0.780 / 733|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
3|TANCO|TANCO HOLDINGS BHD|Main|2429|0.145|0.045|0.060|0.065|0.055|0.065|0.005|8.33|0.060 / 1779|0.060 / 1779|0.060 / 1779|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
